"organism_key","taxon","stage","code"
"NBNORG0000041397","Centromerus minutissimus","mature",5
"NBNORG0000041398","Centromerus semiater","mature",4
"NBNORG0000041578","Clubiona frisia","mature",4
"NBNORG0000041579","Clubiona pseudoneglecta","mature",4
"NBNORG0000042280","Lepthyphantes beckeri","mature",4
"NBNORG0000042383","Mecynargus morulus","mature",3
"NBNORG0000042384","Mecynargus paetulus","mature",4
"NBNORG0000042391","Megalepthyphantes nebulosus","mature",3
"NBNORG0000042437","Agyneta fuscipalpa","mature",5
"NBNORG0000042438","Agyneta mossica","mature",4
"NBNORG0000042532","Midia midas","mature",4
"NBNORG0000042613","Neon pictus","mature",4
"NBNORG0000042614","Neon robustus","mature",4
"NBNORG0000042628","Neriene clathrata","mature",3
"NBNORG0000042629","Neriene emphana","mature",4
"NBNORG0000042630","Neriene montana","mature",3
"NBNORG0000042631","Neriene peltata","mature",3
"NBNORG0000042649","Nothophantes horridus","mature",5
"NBNORG0000042714","Ozyptila pullata","mature",5
"NBNORG0000042717","Paidiscura pallens","mature",3
"NBNORG0000042788","Pardosa saltans","mature",3
"NBNORG0000042847","Philodromus longipalpis","mature",5
"NBNORG0000043007","Porrhomma cambridgei","mature",4
"NBNORG0000043043","Pseudeuophrys erratica","mature",3
"NBNORG0000043044","Pseudeuophrys lanigera","mature",3
"NBNORG0000043045","Pseudeuophrys obsoleta","mature",4
"NBNORG0000043262","Scotina palliardii","mature",4
"NBNORG0000043266","Semljicola caliginosus","mature",4
"NBNORG0000043286","Simitidion simile","mature",3
"NBNORG0000043299","Calositticus inexpectus","mature",3
"NBNORG0000043300","Attulus saltator","mature",4
"NBNORG0000043324","Steatoda triangulosa","mature",4
"NBNORG0000043408","Talavera aequipes","mature",3
"NBNORG0000043409","Euophrys petrensis","mature",3
"NBNORG0000043410","Talavera thorelli","mature",5
"NBNORG0000043459","Thanatus vulgaris","mature",4
"NBNORG0000043560","Uloborus plumipes","mature",2
"NBNORG0000043629","Zodarion fuscum","mature",4
"NBNORG0000043630","Zodarion rubidum","mature",4
"NBNORG0000043631","Zodarion vicinum","mature",4
"NBNORG0000045828","Enoplognatha ovata sensu stricto","mature",3
"NBNORG0000045829","Pocadicnemis pumila sensu stricto","mature",4
"NBNORG0000045830","Micrargus herbigradus sensu stricto","mature",4
"NBNORG0000045831","Agyneta saxatilis sensu stricto","mature",3
"NBNORG0000045832","Clubiona neglecta sensu stricto","mature",4
"NBNORG0000045833","Coleosoma floridanum","mature",4
"NBNORG0000045834","Collinsia holmgreni","mature",4
"NBNORG0000045835","Araniella cucurbitina sensu stricto","mature",3
"NBNORG0000045838","Macaroeris nidicolens","mature",4
"NBNORG0000045839","Praestigia duffeyi","mature",4
"NBNORG0000045840","Salticus cingulatus","mature",3
"NBNORG0000052241","Metellina segmentata","mature",3
"NBNORG0000052243","Agroeca dentigera","mature",4
"NBNORG0000052244","Asagena phalerata","mature",3
"NBNORG0000052245","Frontinellina frutetorum","mature",4
"NBNORG0000052246","Harpactea rubicunda","mature",4
"NBNORG0000052247","Hypomma fulvum","mature",3
"NBNORG0000052248","Hypsosinga pygmaea","mature",3
"NBNORG0000052249","Synema globosum","mature",4
"NBNORG0000052250","Theridion hemerobium","mature",4
"NBNORG0000052251","Trachyzelotes fuscipes","mature",4
"NBNORG0000052257","Neottiura bimaculata","mature",3
"NBNORG0000052260","Orchestina sp.","mature",5
"NBNORG0000091156","Attulus distinguendus","mature",5
"NBNORG0000091157","Pardosa lugubris sensu stricto","mature",4
"NBNORG0000091158","Pardosa lugubris sensu lato","mature",6
"NBNORG0000102335","Ero tuberculata","mature",3
"NBNORG0000102384","Megalepthyphantes collinus","mature",4
"NBNORG0000102462","Steatoda albomaculata","mature",3
"NBNORG0000104341","Diplocephalus graecus","mature",4
"NBNORG0000104430","Agnyphantes expunctus","mature",4
"NBNORG0000104431","Bathyphantes setiger","mature",3
"NBNORG0000104432","Collinsia inerrans","mature",3
"NBNORG0000104433","Cozyptila blackwalli","mature",3
"NBNORG0000104434","Cryptachaea riparia","mature",4
"NBNORG0000104435","Cryptachaea veruculata","mature",4
"NBNORG0000104436","Dicymbium brevisetosum","mature",4
"NBNORG0000104437","Enoplognatha caricis","mature",5
"NBNORG0000104438","Erigone dentigera","mature",4
"NBNORG0000104441","Hybocoptus corrugis","mature",3
"NBNORG0000104442","Improphantes complicatus","mature",4
"NBNORG0000104443","Karita paludosa","mature",4
"NBNORG0000104444","Platnickina tincta","mature",3
"NBNORG0000104445","Kochiura aulica","mature",3
"NBNORG0000104446","Lasaeola prona","mature",4
"NBNORG0000104447","Lasaeola tristis","mature",4
"NBNORG0000104448","Liocranoeca striata","mature",3
"NBNORG0000104449","Tegenaria ferruginea","mature",4
"NBNORG0000104451","Eratigena picta","mature",4
"NBNORG0000104452","Tegenaria silvestris","mature",3
"NBNORG0000104453","Agyneta affinis","mature",3
"NBNORG0000104454","Micaria albovittata","mature",3
"NBNORG0000104455","Mughiphantes whymperi","mature",4
"NBNORG0000104456","Obscuriphantes obscurus","mature",3
"NBNORG0000104457","Oreoneta frigida","mature",3
"NBNORG0000104458","Oryphantes angulatus","mature",4
"NBNORG0000104459","Ozyptila claveata","mature",4
"NBNORG0000104460","Palliduphantes ericaeus","mature",3
"NBNORG0000104461","Palliduphantes pallidus","mature",3
"NBNORG0000104462","Palliduphantes insignis","mature",4
"NBNORG0000104463","Parapelecopsis nemoralioides","mature",4
"NBNORG0000104464","Parapelecopsis nemoralis","mature",4
"NBNORG0000104465","Parasteatoda tepidariorum","mature",3
"NBNORG0000104466","Parasteatoda lunata","mature",3
"NBNORG0000104467","Parasteatoda simulans","mature",3
"NBNORG0000104468","Pardosa purbeckensis","mature",4
"NBNORG0000104469","Phycosoma inornatum","mature",4
"NBNORG0000104470","Phylloneta impressa","mature",3
"NBNORG0000104471","Phylloneta sisyphia","mature",3
"NBNORG0000104472","Piniphantes pinicola","mature",4
"NBNORG0000104473","Porrhomma campbelli","mature",4
"NBNORG0000104474","Sardinidion blackwalli","mature",3
"NBNORG0000104476","Anelosimus vittatus","mature",3
"NBNORG0000104477","Semljicola faustus","mature",3
"NBNORG0000104478","Sibianor aurocinctus","mature",3
"NBNORG0000104479","Leviellus stroemi","mature",3
"NBNORG0000104480","Styloctetor compar","mature",3
"NBNORG0000104481","Tenuiphantes alacris","mature",3
"NBNORG0000104482","Tenuiphantes cristatus","mature",3
"NBNORG0000104483","Tenuiphantes flavipes","mature",3
"NBNORG0000104484","Tenuiphantes mengei","mature",3
"NBNORG0000104485","Tenuiphantes tenebricola","mature",3
"NBNORG0000104486","Tenuiphantes tenuis","mature",3
"NBNORG0000104487","Tenuiphantes zimmermanni","mature",3
"NBNORG0000104488","Wabasso replicatus","mature",4
"NBNORG0000106750","Anyphaena sabina","mature",5
"NBNORG0000106751","Cryptachaea blattea","mature",5
"NBNORG0000106753","Holocnemus pluchei","mature",4
"NBNORG0000106755","Islandiana falsifica","mature",5
"NBNORG0000106757","Mermessus maculata","mature",5
"NBNORG0000106758","Mermessus trilobatus","mature",5
"NBNORG0000106759","Porrhomma sp. nov. sensu Merrett","mature",5
"NBNORG0000106760","Tegenaria ramblae","mature",5
"NBNORG0000106761","Theridion hannoniae","mature",4
"NBNORG0000125334","Palliduphantes antroniensis","mature",4
